QueryNumber;[DocRanking, DocNumber, Similarity]
00080;[78, 957, 1.0864909169138197]
00080;[79, 694, 1.0852211871310955]
00080;[80, 1119, 1.0850023894697727]
00080;[81, 422, 1.081417680794926]
00080;[82, 978, 1.0799190367511498]
00080;[83, 154, 1.0764102329092586]
00080;[84, 283, 1.0761857522359326]
00080;[85, 26, 1.070308503993706]
00080;[86, 1199, 1.069030899236161]
00080;[87, 611, 1.0638125286639915]
00080;[88, 250, 1.0633635673173392]
00080;[89, 672, 1.0620201743265683]
00080;[90, 1185, 1.0530633894299104]
00080;[91, 678, 1.0527891437859105]
00080;[92, 782, 1.0526240056427212]
00080;[93, 1131, 1.04254332163816]
00080;[94, 81, 1.0410491111821099]
00080;[95, 866, 1.0399245158526618]
00080;[96, 1091, 1.0316361861855239]
00080;[97, 1104, 1.0306702832961758]
00080;[98, 367, 1.0303862019976326]
00080;[99, 1127, 1.0300683125214267]
00080;[100, 509, 1.0184365111655076]
00080;[101, 369, 1.0127026947919147]
00080;[102, 534, 1.0096198739316675]
00080;[103, 995, 1.0076087219329213]
00080;[104, 1035, 1.0069313853654833]
00080;[105, 498, 1.006412655358244]
00080;[106, 364, 1.0006637852565545]
00080;[107, 1036, 0.9977468355896832]
00080;[108, 380, 0.9857440965455705]
00080;[109, 577, 0.9834814546099906]
00080;[110, 557, 0.9828245748928306]
00080;[111, 671, 0.9765569747839019]
00080;[112, 655, 0.9742705709619888]
00080;[113, 52, 0.9734948906637545]
00080;[114, 413, 0.9726741222276826]
00080;[115, 316, 0.9716288731182845]
00080;[116, 522, 0.9684314052840054]
00080;[117, 499, 0.9487917924283561]
00080;[118, 1088, 0.9475220626456319]
00080;[119, 653, 0.9444039410314028]
00080;[120, 77, 0.9429687573515283]
00080;[121, 812, 0.9292793440622442]
00080;[122, 118, 0.8879375710627634]
00080;[123, 1059, 0.8789354547831576]
00080;[124, 650, 0.8754300923283613]
00080;[125, 765, 0.8729920016399424]
00080;[126, 703, 0.8715844379012586]
00080;[127, 268, 0.8587128043944154]
00080;[128, 306, 0.847403425180293]
00080;[129, 346, 0.8443418801004118]
00080;[130, 120, 0.8313807115079095]
00080;[131, 725, 0.8304571507194152]
00080;[132, 1201, 0.8282847342947004]
00080;[133, 179, 0.8244525311442816]
00080;[134, 800, 0.8229870175024807]
00080;[135, 429, 0.817920090735637]
00080;[136, 107, 0.8170967857509346]
00080;[137, 495, 0.8152640868210217]
00080;[138, 287, 0.8136962131569248]
00080;[139, 185, 0.8093509479773695]
00080;[140, 964, 0.8065133445305481]
00080;[141, 835, 0.8002720574635822]
00080;[142, 988, 0.7995479660378033]
00080;[143, 1016, 0.7974972379339926]
00080;[144, 1129, 0.7960781842268104]
00080;[145, 989, 0.7951592452396239]
00080;[146, 925, 0.7937899565031157]
00080;[147, 485, 0.770655616366941]
00080;[148, 884, 0.7678973591401697]
00080;[149, 930, 0.7666276293574456]
00080;[150, 1200, 0.7661938068382188]
00080;[151, 778, 0.7569277404903626]
00080;[152, 1084, 0.7540962878229085]
00080;[153, 248, 0.7471452003671745]
00080;[154, 1074, 0.7461055275596394]
00080;[155, 543, 0.7374032427121486]
00080;[156, 180, 0.7343411585920012]
00080;[157, 1237, 0.729344157667023]
00080;[158, 453, 0.724185892316076]
00080;[159, 716, 0.7209175773761629]
00080;[160, 332, 0.7184933546321903]
00080;[161, 43, 0.7172529480037622]
00080;[162, 238, 0.7172236248494661]
00080;[163, 1034, 0.7110576885412891]
00080;[164, 393, 0.7079449550153412]
00080;[165, 192, 0.7040538474612501]
00080;[166, 676, 0.6992653039470458]
00080;[167, 374, 0.6971504843983123]
00080;[168, 1155, 0.69313982817906]
00080;[169, 629, 0.6926861028837217]
00080;[170, 896, 0.6915719545149628]
00080;[171, 275, 0.6903815709522887]
00080;[172, 347, 0.6854469018395414]
00080;[173, 776, 0.675541559877679]
00080;[174, 281, 0.6728721046863803]
00080;[175, 1140, 0.6664429087351584]
00080;[176, 563, 0.6660969337508491]
00080;[177, 271, 0.6653720738376455]
00080;[178, 358, 0.6592140125042892]
00080;[179, 589, 0.6587707341696402]
00080;[180, 98, 0.6584794741178212]
00080;[181, 831, 0.6561909654489403]
00080;[182, 819, 0.6537632862839727]
00080;[183, 1231, 0.6522318776988056]
00080;[184, 331, 0.6514989567976508]
00080;[185, 971, 0.6486597358655163]
00080;[186, 967, 0.6454320754757149]
00080;[187, 163, 0.6421081611681848]
00080;[188, 356, 0.6395517162073536]
00080;[189, 24, 0.6368034538362709]
00080;[190, 341, 0.6364133968932908]
00080;[191, 297, 0.6267165123422024]
00080;[192, 542, 0.6232108399297838]
00080;[193, 488, 0.6180213694193456]
00080;[194, 1105, 0.6147871415824145]
00080;[195, 583, 0.6136556624234124]
00080;[196, 771, 0.6135737442174939]
00080;[197, 242, 0.6108180589765912]
00080;[198, 877, 0.6055861304175976]
00080;[199, 89, 0.6021157741291004]
00080;[200, 927, 0.6019277585347043]
00080;[201, 813, 0.599090155087883]
00080;[202, 519, 0.598153575352831]
00080;[203, 692, 0.5976878576934399]
00080;[204, 593, 0.5929659868475881]
00080;[205, 1065, 0.590316398995163]
00080;[206, 104, 0.5889109905745851]
00080;[207, 253, 0.587256886860884]
00080;[208, 414, 0.5856499761319883]
00080;[209, 898, 0.5721661829847869]
00080;[210, 144, 0.5716398729264489]
00080;[211, 871, 0.5707308769324089]
00080;[212, 996, 0.5664705342747665]
00080;[213, 567, 0.5658827478268877]
00080;[214, 680, 0.563014936790644]
00080;[215, 684, 0.5607588623021939]
00080;[216, 463, 0.5601377572387579]
00080;[217, 97, 0.5598791894624497]
00080;[218, 924, 0.559869194606761]
00080;[219, 208, 0.5572603836769513]
00080;[220, 234, 0.5555499475454466]
00080;[221, 706, 0.5553817992899241]
00080;[222, 172, 0.5538082426138238]
00080;[223, 947, 0.5467922147152786]
00080;[224, 382, 0.5464914988480373]
00080;[225, 755, 0.5453534522419056]
00080;[226, 245, 0.5450561927956592]
00080;[227, 986, 0.5445733383559452]
00080;[228, 19, 0.5427346464564071]
00080;[229, 1085, 0.539700684673005]
00080;[230, 1, 0.5365012343642619]
00080;[231, 607, 0.5356068027201432]
00080;[232, 901, 0.5302899516392366]
00080;[233, 596, 0.5268695117063531]
00080;[234, 400, 0.5262675409316041]
00080;[235, 1007, 0.5246338790342809]
00080;[236, 1216, 0.5232483379525766]
00080;[237, 854, 0.5223846883753848]
00080;[238, 263, 0.5222688770764046]
00080;[239, 7, 0.5197398644716456]
00080;[240, 115, 0.516186856927043]
00080;[241, 139, 0.51546219102376]
00080;[242, 945, 0.5130883077279655]
00080;[243, 73, 0.5120988519961049]
00080;[244, 397, 0.5094598334768726]
00080;[245, 597, 0.5092643595754184]
00080;[246, 892, 0.5029302750117188]
00080;[247, 260, 0.5026938019743397]
00080;[248, 475, 0.5015723176710264]
00080;[249, 1096, 0.4999250977868792]
00080;[250, 213, 0.4995680495018341]
00080;[251, 508, 0.4964720722886252]
00080;[252, 119, 0.4963403891120328]
00080;[253, 85, 0.49389541459406006]
00080;[254, 4, 0.4934234394451614]
00080;[255, 559, 0.4931624936929052]
00080;[256, 923, 0.49163676811974144]
00080;[257, 885, 0.48726848913793974]
00080;[258, 441, 0.48464180837762066]
00080;[259, 998, 0.484433457676987]
00080;[260, 661, 0.4841270587977423]
00080;[261, 437, 0.48388781932004155]
00080;[262, 1135, 0.4815495166680507]
00080;[263, 748, 0.48002229755406534]
00080;[264, 953, 0.478735236981098]
00080;[265, 732, 0.47837818869605286]
00080;[266, 791, 0.4782069294143957]
00080;[267, 959, 0.47745205592169015]
00080;[268, 768, 0.47664473876230185]
00080;[269, 421, 0.472691528034091]
00080;[270, 1149, 0.47040475922302694]
00080;[271, 1103, 0.46887335063785984]
00080;[272, 1173, 0.4677122902294817]
00080;[273, 745, 0.4671579645445386]
00080;[274, 285, 0.4662602278643647]
00080;[275, 1178, 0.46596208398299177]
00080;[276, 1219, 0.4608095016440482]
00080;[277, 514, 0.4605286885529184]
00080;[278, 399, 0.459539771861324]
00080;[279, 1134, 0.45879266663329876]
00080;[280, 151, 0.4584945227519259]
00080;[281, 852, 0.4580481333911421]
00080;[282, 1170, 0.45795276390854]
00080;[283, 664, 0.4573010281631169]
00080;[284, 1156, 0.4558691495192977]
00080;[285, 1030, 0.4505210932788999]
00080;[286, 90, 0.44934327655778283]
00080;[287, 1183, 0.44801721435725506]
00080;[288, 483, 0.44799420055500866]
00080;[289, 987, 0.4474615811446209]
00080;[290, 280, 0.4472527783389867]
00080;[291, 575, 0.44698453208941413]
00080;[292, 982, 0.44536851093995633]
00080;[293, 1043, 0.44325887843247325]
00080;[294, 232, 0.4425539212953814]
00080;[295, 719, 0.4418924716394559]
00080;[296, 660, 0.44065832250053527]
00080;[297, 805, 0.4406457556589781]
00080;[298, 462, 0.440255698715998]
00080;[299, 618, 0.4399177847196398]
00080;[300, 795, 0.43921044960659994]
00080;[301, 810, 0.4391706794916147]
00080;[302, 585, 0.4390548681926346]
00080;[303, 530, 0.43826968040036623]
00080;[304, 1162, 0.4375234596074675]
00080;[305, 541, 0.43661776864948254]
00080;[306, 1146, 0.43457004486166617]
00080;[307, 737, 0.43431881301991243]
00080;[308, 960, 0.433938750932621]
00080;[309, 895, 0.4320894896998899]
00080;[310, 658, 0.4320661659400213]
00080;[311, 1083, 0.4315230995689444]
00080;[312, 322, 0.43144474449416115]
00080;[313, 1202, 0.43052161603579286]
00080;[314, 785, 0.42949680874277263]
00080;[315, 1169, 0.4279519488809218]
00080;[316, 1051, 0.42688625795514595]
00080;[317, 447, 0.42425142890709533]
00080;[318, 635, 0.4225544440522743]
00080;[319, 1157, 0.42200880569532895]
00080;[320, 865, 0.42180733882424915]
00080;[321, 714, 0.4207620897148511]
00080;[322, 949, 0.4200045375261367]
00080;[323, 740, 0.41715436723775823]
00080;[324, 790, 0.41687923715863173]
00080;[325, 83, 0.4118123103917878]
00080;[326, 816, 0.4111675651860591]
00080;[327, 645, 0.41021200254725987]
00080;[328, 886, 0.40867875502641104]
00080;[329, 348, 0.4083012649249881]
00080;[330, 990, 0.4063615841714713]
00080;[331, 859, 0.40263174104334876]
00080;[332, 874, 0.4011765676520969]
00080;[333, 838, 0.4003825503844526]
00080;[334, 305, 0.3988748886517186]
00080;[335, 643, 0.3979622071540395]
00080;[336, 914, 0.3951667517981514]
00080;[337, 667, 0.3935567300431211]
00080;[338, 323, 0.39209422071731476]
00080;[339, 710, 0.391168087942952]
00080;[340, 540, 0.3907023702835608]
00080;[341, 686, 0.38985290503323927]
00080;[342, 617, 0.3890321365971673]
00080;[343, 738, 0.38864119521906076]
00080;[344, 814, 0.38694163837837114]
00080;[345, 1238, 0.38479480774177144]
00080;[346, 818, 0.3828945170801888]
00080;[347, 794, 0.3828740752638109]
00080;[348, 1186, 0.382387915788042]
00080;[349, 1020, 0.38211221123141115]
00080;[350, 936, 0.3814345797402511]
00080;[351, 8, 0.3794908334600442]
00080;[352, 383, 0.3754628464505487]
00080;[353, 95, 0.3753835002304987]
00080;[354, 63, 0.37350403140834504]
00080;[355, 860, 0.372822714413546]
00080;[356, 798, 0.37258147742748093]
00080;[357, 1099, 0.3720588528727819]
00080;[358, 1130, 0.37202327222897835]
00080;[359, 888, 0.37194960902093155]
00080;[360, 160, 0.3683879141483315]
00080;[361, 147, 0.3670951705633609]
00080;[362, 1224, 0.36627440212728896]
00080;[363, 337, 0.36590735898655524]
00080;[364, 766, 0.36547096448146016]
00080;[365, 317, 0.36349701061183076]
00080;[366, 126, 0.36315598558933787]
00080;[367, 1003, 0.36205382958463195]
00080;[368, 424, 0.3615516468463107]
00080;[369, 385, 0.36112181978834534]
00080;[370, 707, 0.3594976137064446]
00080;[371, 195, 0.35821531708216325]
00080;[372, 470, 0.35224885013670165]
00080;[373, 1072, 0.3509617895637343]
00080;[374, 335, 0.3489673938777271]
00080;[375, 466, 0.3471980533425503]
00080;[376, 606, 0.3471980533425503]
00080;[377, 320, 0.3468712126469277]
00080;[378, 48, 0.34645094811452504]
00080;[379, 1019, 0.34540569900512696]
00080;[380, 1112, 0.3452240994729208]
00080;[381, 257, 0.3443015454920567]
00080;[382, 846, 0.34359033086545737]
00080;[383, 188, 0.3432072644621714]
00080;[384, 1210, 0.34123158639708867]
00080;[385, 602, 0.3396637127329915]
00080;[386, 286, 0.3378713583955683]
00080;[387, 1001, 0.3361253416202601]
00080;[388, 533, 0.3357452795329686]
00080;[389, 811, 0.3349418418871398]
00080;[390, 985, 0.3343827522535107]
00080;[391, 22, 0.33433298728283684]
00080;[392, 1062, 0.33377389764920773]
00080;[393, 917, 0.3335984488963688]
00080;[394, 521, 0.33276584666892645]
00080;[395, 670, 0.330070072639326]
00080;[396, 825, 0.32850219897522887]
00080;[397, 122, 0.3273641523690971]
00080;[398, 1172, 0.32574156377250957]
00080;[399, 103, 0.3250491734769749]
00080;[400, 177, 0.3239913575260196]
00080;[401, 879, 0.3238676712522189]
00080;[402, 1128, 0.3231116846862755]
00080;[403, 844, 0.3221322238101035]
00080;[404, 333, 0.3174643074061074]
00080;[405, 842, 0.31719155530292886]
00080;[406, 731, 0.31612329239128445]
00080;[407, 450, 0.31470055318046347]
00080;[408, 484, 0.31436083568566153]
00080;[409, 1048, 0.31270673197196047]
00080;[410, 1171, 0.3099856728743059]
00080;[411, 406, 0.30957098464376626]
00080;[412, 200, 0.30940283638824373]
00080;[413, 183, 0.30888021183354475]
00080;[414, 887, 0.3070878574961215]
00080;[415, 902, 0.3066175698979649]
00080;[416, 324, 0.30594981088998974]
00080;[417, 993, 0.30540674451891286]
00080;[418, 848, 0.3052980751445668]
00080;[419, 727, 0.30529550315869824]
00080;[420, 343, 0.30381643153007365]
00080;[421, 425, 0.3029830962524445]
00080;[422, 1203, 0.3027586155791184]
00080;[423, 1002, 0.3009297961627651]
00080;[424, 65, 0.300705315489439]
00080;[425, 102, 0.30045562905104906]
00080;[426, 829, 0.29874319541118005]
00080;[427, 665, 0.2976060332401748]
00080;[428, 481, 0.2950426754373535]
00080;[429, 467, 0.29455594148408026]
00080;[430, 205, 0.29369928244658255]
00080;[431, 256, 0.29308474483027636]
00080;[432, 613, 0.29226397639420443]
00080;[433, 193, 0.2915597523072992]
00080;[434, 890, 0.2913273966591524]
00080;[435, 224, 0.29065963765117725]
00080;[436, 432, 0.2898696512820321]
00080;[437, 386, 0.2897015030265096]
00080;[438, 174, 0.2894033591451367]
00080;[439, 950, 0.28772024865956375]
00080;[440, 570, 0.287646585451517]
00080;[441, 442, 0.2874095379366337]
00080;[442, 535, 0.2873865241343873]
00080;[443, 460, 0.2860661449458627]
00080;[444, 136, 0.28529602591559117]
00080;[445, 401, 0.2850945590445114]
00080;[446, 824, 0.2839167423233944]
00080;[447, 277, 0.28350367157816797]
00080;[448, 217, 0.28193579791407086]
00080;[449, 634, 0.28193579791407086]
00080;[450, 14, 0.281539173523961]
00080;[451, 704, 0.2796208190219486]
00080;[452, 125, 0.2777721322667217]
00080;[453, 23, 0.2776620039797449]
00080;[454, 194, 0.27757009091813767]
00080;[455, 946, 0.27747398838534876]
00080;[456, 152, 0.2762631630062968]
00080;[457, 897, 0.2762605910204282]
00080;[458, 110, 0.2746363849385275]
00080;[459, 35, 0.2734229875736069]
00080;[460, 1230, 0.27254588671973135]
00080;[461, 588, 0.2723381623591441]
00080;[462, 760, 0.27049258663005193]
00080;[463, 440, 0.2676115275646064]
00080;[464, 150, 0.26726492624025056]
00080;[465, 314, 0.26550189505712335]
00080;[466, 140, 0.26466437030831247]
00080;[467, 70, 0.2646518034667553]
00080;[468, 962, 0.2645928990630832]
00080;[469, 847, 0.2642743133653324]
00080;[470, 815, 0.2633820736840311]
00080;[471, 876, 0.26300458358260825]
00080;[472, 506, 0.2627064397012353]
00080;[473, 572, 0.26122479608674215]
00080;[474, 954, 0.2592079610759928]
00080;[475, 1116, 0.2590628266227166]
00080;[476, 573, 0.258852910299312]
00080;[477, 821, 0.2585402020680176]
00080;[478, 468, 0.2582420581866447]
00080;[479, 1223, 0.2574949529586195]
00080;[480, 1021, 0.25710489601563946]
00080;[481, 875, 0.2567702870553365]
00080;[482, 683, 0.25553702235154235]
00080;[483, 109, 0.2551799740664973]
00080;[484, 832, 0.2541347249570992]
00080;[485, 137, 0.25325136661371617]
00080;[486, 507, 0.2530101296276511]
00080;[487, 153, 0.25215378054777565]
00080;[488, 552, 0.2505667725949916]
00080;[489, 59, 0.24956367157652684]
00080;[490, 449, 0.24954065777428044]
00080;[491, 615, 0.24922337960422064]
00080;[492, 203, 0.24780064039339966]
00080;[493, 687, 0.2473652370335713]
00080;[494, 303, 0.2460955072508471]
00080;[495, 86, 0.24519539259472514]
00080;[496, 51, 0.24306201323480903]
00080;[497, 608, 0.24285997188622505]
00080;[498, 71, 0.24024116610072663]
00080;[499, 823, 0.23966532015435865]
00080;[500, 1037, 0.23862007104496058]
00080;[501, 822, 0.2378729658169354]
00080;[502, 1039, 0.23682771670753733]
00080;[503, 515, 0.2351011506033402]
00080;[504, 675, 0.2349069842295769]
00080;[505, 111, 0.2342089109220389]
00080;[506, 804, 0.2337656325873899]
00080;[507, 539, 0.2336126231592931]
00080;[508, 1220, 0.23338814248596698]
00080;[509, 652, 0.23301065238454405]
00080;[510, 751, 0.23222019824803494]
00080;[511, 235, 0.2317283557602627]
00080;[512, 1180, 0.2315095580989398]
00080;[513, 711, 0.2314302118788898]
00080;[514, 622, 0.23131440057990973]
00080;[515, 352, 0.23076245287091462]
00080;[516, 734, 0.23038496276949172]
00080;[517, 206, 0.23002791448444662]
00080;[518, 736, 0.22919457920681752]
00080;[519, 862, 0.22792484942409333]
00080;[520, 504, 0.22733544549090143]
00080;[521, 709, 0.22714127911713813]
00080;[522, 599, 0.2266676864829263]
00080;[523, 769, 0.22482630022501585]
00080;[524, 592, 0.22448527520252298]
00080;[525, 1124, 0.22400553178894392]
00080;[526, 258, 0.2237549262872367]
00080;[527, 312, 0.22272792703139901]
00080;[528, 605, 0.22256035325338078]
00080;[529, 1038, 0.22227896568474678]
00080;[530, 961, 0.2218152455337199]
00080;[531, 612, 0.22161120667677162]
00080;[532, 1006, 0.22131306279539872]
00080;[533, 113, 0.21955717353690551]
00080;[534, 325, 0.21913753534454933]
00080;[535, 1115, 0.21899808390327644]
00080;[536, 1132, 0.21869994002190354]
00080;[537, 529, 0.21830420006692022]
00080;[538, 349, 0.21825097867525128]
00080;[539, 722, 0.21743021023917933]
00080;[540, 669, 0.2173508640191293]
00080;[541, 338, 0.21694405076341033]
00080;[542, 616, 0.21645862433782803]
00080;[543, 907, 0.21459260679235803]
00080;[544, 584, 0.21389872295600182]
00080;[545, 904, 0.213169867581537]
00080;[546, 640, 0.2130983963363077]
00080;[547, 762, 0.21272090623488474]
